62 (3060) 
7 (3076) 
52 (3185) 
5 (2971) 
42 (2714) 
3 (2839) 
64 (2631) 
66 (3021) 
60 (3149) 
40 (3170) 
25 (2860) 
46 (2556) 
36 (3099) 
58 (3195) 
48 (3013) 
44 (2612) 
29 (3181) 
34 (3040) 
56 (3021) 
9 (2874) 
40 52 29 7 (3032) 
40 9 62 7 (2619) 
48 58 3 7 (2598) 
56 66 3 52 (2564) 
40 58 3 52 (2804) 
48 66 52 5 (2673) 
40 25 36 52 (2758) 
58 36 5 62 (2762) 
48 52 34 36 (2822) 
5 52 29 7 (2845) 
40 66 3 52 (2670) 
25 36 5 29 (2579) 
48 66 34 5 (2605) 
66 58 60 34 (2885) 
48 58 3 29 (2672) 
9 34 5 29 (2620) 
40 60 29 7 (2999) 
48 66 58 29 (2864) 
56 52 5 62 (2717) 
48 56 34 58 (2700) 
25 58 52 7 (2732) 
40 56 34 60 (2817) 
40 9 52 29 (2836) 
48 60 66 52 (2862) 
66 3 60 34 (2584) 
48 58 52 29 (2986) 
52 3 36 7 (2663) 
40 60 52 5 (2893) 
40 48 36 62 (2836) 
9 58 5 29 (2678) 
9 34 60 7 (2607) 
25 66 52 7 (2590) 
40 52 5 62 (2835) 
48 9 58 60 (2671) 
40 58 3 5 (2618) 
34 5 62 7 (2672) 
40 48 52 29 (2961) 
48 34 60 7 (2722) 
40 66 60 5 (2812) 
48 58 3 62 (2557) 
56 9 60 7 (2614) 
40 9 58 29 (2843) 
34 3 52 29 (2699) 
40 9 66 60 (2694) 
48 25 36 62 (2608) 
56 34 36 58 (2786) 
34 58 60 42 (2577) 
40 60 3 52 (2771) 
48 56 52 29 (2818) 
9 66 52 7 (2593) 
40 56 36 60 (2853) 
25 52 5 29 (2635) 
25 66 60 7 (2600) 
40 48 3 29 (2646) 
56 9 66 60 (2593) 
40 56 66 58 (2822) 
34 5 29 7 (2781) 
40 60 52 62 (2988) 
48 66 60 29 (2865) 
40 66 60 58 (2996) 
66 60 29 7 (2902) 
40 42 60 62 (2562) 
48 34 52 5 (2697) 
48 34 29 62 (2726) 
40 25 29 62 (2711) 
9 58 36 62 (2653) 
34 60 29 7 (2883) 
48 58 36 29 (2971) 
40 9 34 36 (2636) 
40 66 60 62 (2877) 
40 9 52 7 (2725) 
40 58 3 62 (2709) 
48 60 5 62 (2650) 
52 66 3 36 (2601) 
60 34 36 62 (2772) 
40 60 66 36 (2900) 
40 48 60 56 (2787) 
25 60 29 62 (2699) 
60 58 3 52 (2796) 
34 58 62 29 (2909) 
66 3 60 62 (2591) 
25 58 36 60 (2765) 
48 58 29 7 (2885) 
40 48 66 5 (2664) 
40 34 5 62 (2767) 
25 36 60 52 (2756) 
40 56 58 60 (2949) 
60 66 36 29 (2916) 
66 3 60 58 (2703) 
48 52 5 29 (2770) 
66 3 58 62 (2591) 
48 56 36 5 (2594) 
40 25 66 62 (2585) 
40 48 29 62 (2847) 
66 3 29 62 (2591) 
56 66 3 58 (2568) 
3 36 29 7 (2672) 
40 9 34 52 (2725) 
60 34 36 7 (2788) 
25 58 36 29 (2781) 
9 34 36 52 (2648) 
25 66 36 60 (2649) 
40 60 29 62 (2986) 
40 48 66 36 (2823) 
56 60 3 36 (2577) 
40 66 34 29 (2861) 
48 56 66 60 (2698) 
3 52 29 62 (2715) 
56 52 58 36 (2918) 
56 9 36 52 (2650) 
40 56 3 60 (2646) 
56 60 5 29 (2751) 
48 56 58 5 (2619) 
60 5 62 7 (2703) 
56 60 66 52 (2841) 
40 34 52 29 (3004) 
56 58 3 36 (2611) 
48 66 3 58 (2563) 
40 60 36 29 (3014) 
9 58 36 29 (2768) 
40 34 36 7 (2810) 
40 56 3 52 (2675) 
48 34 58 5 (2705) 
56 25 52 29 (2681) 
40 48 58 62 (2862) 
40 52 58 36 (3061) 
48 60 36 62 (2825) 
48 25 58 60 (2730) 
25 66 36 52 (2639) 
42 58 62 29 (2586) 
25 36 52 7 (2667) 
40 9 34 56 (2617) 
25 66 60 34 (2585) 
48 25 36 56 (2567) 
9 36 60 7 (2621) 
40 66 3 34 (2563) 
66 52 34 29 (2873) 
40 48 58 3 (2646) 
25 34 52 62 (2590) 
56 60 5 62 (2676) 
60 66 52 7 (2895) 
56 60 52 5 (2751) 
48 66 52 62 (2733) 
25 34 52 60 (2676) 
42 36 58 29 (2613) 
40 56 34 7 (2767) 
40 34 60 5 (2826) 
5 29 62 7 (2744) 
48 56 58 52 (2832) 
40 48 58 29 (2971) 
25 52 60 7 (2705) 
56 25 60 29 (2657) 
40 9 66 58 (2693) 
56 34 58 5 (2735) 
48 66 58 5 (2683) 
58 3 5 29 (2639) 
52 36 5 29 (2856) 
34 52 58 29 (3026) 
60 52 5 7 (2803) 
48 66 36 7 (2732) 
48 66 52 29 (2854) 
48 52 29 7 (2875) 
64 40 52 29 (2614) 
40 48 66 34 (2717) 
48 52 36 7 (2856) 
58 3 52 29 (2830) 
52 34 36 5 (2783) 
40 9 58 5 (2665) 
9 5 29 7 (2572) 
40 9 60 48 (2650) 
40 42 52 29 (2679) 
56 52 36 60 (2872) 
9 34 60 5 (2585) 
40 60 5 7 (2794) 
48 34 36 62 (2704) 
52 36 5 62 (2751) 
48 25 52 7 (2622) 
40 58 62 7 (2925) 
48 58 52 7 (2881) 
48 9 66 58 (2566) 
48 66 3 29 (2563) 
56 9 62 7 (2556) 
34 3 52 7 (2625) 
40 56 52 7 (2889) 
48 60 29 7 (2861) 
48 52 62 7 (2746) 
48 66 58 7 (2757) 
60 58 52 29 (3124) 
66 34 29 5 (2749) 
56 9 5 29 (2562) 
34 3 66 58 (2584) 
40 48 56 7 (2711) 
40 58 3 29 (2813) 
48 60 36 7 (2842) 
48 60 5 29 (2756) 
52 66 36 29 (2905) 
48 34 36 29 (2827) 
48 34 5 7 (2600) 
48 5 62 7 (2564) 
48 58 52 5 (2776) 
40 48 36 29 (2946) 
34 52 29 62 (2900) 
56 3 29 62 (2627) 
48 66 29 62 (2736) 
60 52 62 7 (2885) 
56 9 29 7 (2651) 
9 66 36 58 (2617) 
34 60 58 62 (2869) 
60 66 36 62 (2795) 
25 52 62 60 (2701) 
48 56 66 7 (2601) 
40 25 34 7 (2580) 
66 34 62 5 (2647) 
56 34 58 62 (2791) 
48 9 52 62 (2559) 
3 36 62 7 (2557) 
40 42 58 29 (2684) 
9 58 36 52 (2768) 
40 3 29 62 (2709) 
40 66 34 62 (2754) 
52 36 62 7 (2832) 
48 25 36 60 (2712) 
40 25 34 29 (2685) 
25 36 60 7 (2649) 
34 3 60 62 (2567) 
60 66 36 34 (2789) 
48 9 36 52 (2657) 
56 9 66 52 (2588) 
40 48 5 29 (2760) 
48 25 66 58 (2620) 
40 60 36 7 (2909) 
40 34 52 62 (2892) 
40 58 60 5 (2903) 
58 3 60 29 (2805) 
40 34 36 29 (2916) 
56 34 60 29 (2835) 
56 58 60 7 (2873) 
56 25 34 29 (2564) 
48 25 58 52 (2738) 
40 66 5 7 (2703) 
40 48 60 5 (2741) 
56 58 62 7 (2821) 
66 36 29 62 (2787) 
66 29 62 7 (2773) 
40 25 36 7 (2651) 
42 60 29 7 (2575) 
40 25 60 56 (2645) 
9 36 5 52 (2578) 
9 58 29 62 (2742) 
34 3 52 58 (2699) 
9 34 52 58 (2744) 
40 25 66 58 (2690) 
40 9 52 56 (2725) 
40 34 60 29 (2969) 
40 25 29 7 (2711) 
40 9 36 29 (2747) 
60 3 36 7 (2638) 
40 66 62 7 (2762) 
64 58 60 29 (2570) 
40 56 3 62 (2613) 
40 48 34 5 (2687) 
25 34 52 29 (2700) 
66 36 34 29 (2785) 
9 66 58 34 (2609) 
40 9 66 56 (2572) 
48 66 34 62 (2618) 
48 25 60 7 (2614) 
48 58 62 7 (2757) 
58 66 34 5 (2752) 
52 34 36 58 (2933) 
42 52 58 62 (2592) 
48 34 52 62 (2721) 
66 3 52 58 (2694) 
56 60 62 7 (2777) 
66 52 5 7 (2712) 
56 3 60 62 (2594) 
66 60 34 7 (2777) 
56 34 29 62 (2787) 
40 34 60 62 (2857) 
40 56 52 62 (2904) 
40 42 36 29 (2597) 
48 56 34 36 (2675) 
34 52 58 62 (2904) 
40 9 34 58 (2732) 
40 48 29 7 (2860) 
66 52 62 7 (2766) 
48 66 34 29 (2734) 
48 25 29 7 (2626) 
40 48 5 7 (2655) 
48 25 34 60 (2583) 
25 58 60 29 (2819) 
48 34 52 29 (2844) 
58 52 5 7 (2847) 
48 34 52 58 (2847) 
48 52 36 62 (2840) 
48 60 36 29 (2947) 
66 52 58 29 (3001) 
40 48 66 52 (2838) 
40 66 42 29 (2588) 
48 34 36 7 (2721) 
3 52 5 29 (2630) 
25 34 60 62 (2571) 
48 25 52 29 (2727) 
48 52 58 36 (2975) 
56 25 36 52 (2627) 
48 66 36 62 (2718) 
40 66 52 34 (2856) 
40 9 58 48 (2668) 
40 25 60 5 (2601) 
40 66 34 5 (2735) 
40 42 36 58 (2608) 
40 25 56 48 (2561) 
40 9 52 5 (2658) 
48 56 66 52 (2693) 
9 58 5 7 (2571) 
58 3 34 5 (2572) 
66 36 5 7 (2626) 
40 34 52 5 (2861) 
40 48 52 7 (2856) 
9 66 58 29 (2710) 
48 52 36 29 (2961) 
40 48 34 58 (2833) 
40 56 58 52 (2990) 
48 25 58 29 (2736) 
52 36 5 60 (2816) 
60 52 29 7 (3013) 
48 66 36 29 (2839) 
9 58 60 29 (2828) 
40 58 5 29 (2942) 
25 52 29 62 (2716) 
40 34 42 29 (2584) 
56 5 62 7 (2628) 
48 9 52 29 (2675) 
52 42 36 58 (2619) 
25 66 29 62 (2592) 
40 48 66 56 (2675) 
34 5 58 7 (2782) 
58 66 42 29 (2603) 
36 5 62 29 (2755) 
56 58 60 5 (2755) 
42 29 58 7 (2598) 
40 25 58 60 (2806) 
56 9 58 29 (2743) 
52 66 36 60 (2913) 
25 58 60 5 (2620) 
56 66 3 29 (2568) 
9 34 36 58 (2655) 
25 58 36 5 (2582) 
40 52 3 36 (2711) 
40 34 36 62 (2804) 
60 42 52 29 (2672) 
40 58 5 62 (2846) 
58 3 29 62 (2724) 
48 60 52 5 (2750) 
9 36 52 7 (2650) 
66 52 34 7 (2768) 
34 36 29 7 (2831) 
40 48 3 36 (2620) 
48 36 5 29 (2755) 
60 66 52 29 (3002) 
48 60 62 7 (2733) 
25 36 29 62 (2660) 
52 58 3 36 (2737) 
48 66 60 5 (2684) 
9 36 29 52 (2761) 
40 36 29 62 (2933) 
40 66 3 29 (2679) 
56 66 60 58 (2845) 
34 58 52 42 (2596) 
9 34 60 58 (2715) 
40 60 58 36 (3026) 
56 9 34 52 (2632) 
40 56 66 34 (2709) 
9 58 29 7 (2754) 
60 3 36 29 (2712) 
40 66 29 7 (2878) 
40 56 58 36 (2898) 
40 56 3 29 (2679) 
66 3 36 58 (2610) 
40 56 3 36 (2586) 
56 25 58 36 (2630) 
56 9 58 7 (2650) 
9 34 52 29 (2743) 
56 9 52 7 (2646) 
40 56 36 62 (2812) 
40 25 58 56 (2671) 
40 60 52 29 (3100) 
60 36 29 62 (2904) 
40 48 34 62 (2718) 
40 25 66 60 (2691) 
56 25 36 60 (2603) 
48 56 52 5 (2615) 
40 56 52 60 (2945) 
40 66 29 62 (2869) 
48 60 36 5 (2735) 
40 66 58 62 (2877) 
9 66 52 58 (2706) 
56 3 60 29 (2670) 
66 36 34 7 (2680) 
40 66 60 29 (2989) 
48 66 36 34 (2712) 
60 36 62 7 (2799) 
25 66 60 58 (2714) 
52 66 36 58 (2912) 
34 60 58 7 (2884) 
40 58 52 62 (3034) 
40 52 34 36 (2911) 
40 66 60 7 (2882) 
56 66 29 62 (2747) 
48 36 29 62 (2836) 
25 58 52 60 (2821) 
9 66 52 34 (2602) 
66 3 52 7 (2621) 
34 5 62 29 (2774) 
9 60 62 7 (2594) 
40 60 52 7 (2995) 
40 60 34 36 (2876) 
58 36 29 62 (2948) 
40 9 36 52 (2747) 
9 58 52 62 (2742) 
48 34 58 7 (2746) 
40 48 62 56 (2726) 
40 3 5 29 (2618) 
66 36 5 29 (2731) 
66 52 58 62 (2881) 
25 58 36 62 (2672) 
60 52 5 29 (2908) 
58 60 62 7 (2896) 
56 52 62 7 (2816) 
58 60 5 29 (2918) 
9 34 36 29 (2654) 
25 36 62 60 (2645) 
25 60 5 29 (2617) 
40 3 60 5 (2585) 
40 48 34 52 (2825) 
40 9 58 56 (2729) 
66 58 34 7 (2776) 
48 58 60 29 (2972) 
48 25 66 29 (2613) 
48 9 52 56 (2564) 
48 9 58 7 (2571) 
9 60 29 7 (2718) 
9 34 58 5 (2621) 
56 25 52 62 (2605) 
40 48 29 56 (2798) 
9 58 3 29 (2571) 
66 36 5 62 (2628) 
40 42 29 62 (2576) 
48 9 58 29 (2682) 
56 9 36 60 (2616) 
48 9 66 60 (2567) 
40 25 52 5 (2618) 
25 34 36 60 (2618) 
58 3 52 5 (2630) 
48 3 52 29 (2663) 
48 25 58 62 (2627) 
56 66 52 58 (2840) 
48 25 66 52 (2611) 
9 34 58 29 (2750) 
56 9 66 58 (2592) 
48 9 58 36 (2664) 
9 52 29 60 (2821) 
25 60 62 7 (2594) 
60 58 52 7 (3019) 
34 52 5 29 (2876) 
40 48 62 7 (2742) 
60 3 52 5 (2596) 
66 58 29 5 (2827) 
40 48 52 60 (2950) 
48 9 34 29 (2568) 
48 9 36 60 (2646) 
40 48 52 5 (2756) 
40 52 36 60 (3016) 
9 34 58 62 (2637) 
34 52 5 62 (2769) 
60 66 52 5 (2821) 
25 34 52 7 (2595) 
34 3 58 62 (2600) 
60 66 52 62 (2881) 
56 34 3 29 (2588) 
58 5 62 7 (2747) 
58 3 52 62 (2715) 
40 42 52 58 (2690) 
52 34 36 60 (2889) 
40 56 66 52 (2818) 
60 34 52 29 (2982) 
60 66 36 58 (2923) 
56 9 52 29 (2739) 
56 66 36 58 (2748) 
48 58 3 36 (2646) 
66 58 60 42 (2611) 
56 60 3 52 (2666) 
60 29 62 7 (2889) 
48 66 3 60 (2563) 
3 52 29 7 (2756) 
40 34 52 42 (2583) 
60 42 52 58 (2681) 
56 66 58 34 (2729) 
60 58 36 7 (2933) 
56 9 34 60 (2600) 
56 25 58 7 (2597) 
56 5 29 7 (2706) 
40 56 3 7 (2605) 
66 58 52 42 (2605) 
25 58 29 62 (2726) 
40 66 36 58 (2899) 
40 56 29 7 (2887) 
9 3 52 29 (2565) 
56 60 34 36 (2742) 
66 3 29 7 (2630) 
60 36 29 7 (2927) 
40 34 3 52 (2676) 
40 60 36 5 (2807) 
40 3 62 7 (2635) 
40 60 42 52 (2665) 
40 29 62 7 (2918) 
40 25 56 7 (2573) 
56 9 52 62 (2652) 
40 34 58 62 (2901) 
48 52 5 62 (2665) 
48 5 29 7 (2673) 
56 9 58 62 (2657) 
52 66 36 34 (2780) 
40 48 66 62 (2729) 
40 25 58 5 (2627) 
40 34 3 58 (2683) 
66 58 36 34 (2788) 
40 56 58 3 (2679) 
60 34 52 58 (2985) 
40 34 60 7 (2863) 
40 52 42 36 (2603) 
40 3 29 7 (2739) 
9 52 29 62 (2734) 
56 34 58 29 (2879) 
40 58 36 5 (2852) 
48 56 66 62 (2607) 
25 58 60 62 (2711) 
56 52 29 7 (2907) 
52 42 36 29 (2608) 
34 3 60 58 (2672) 
40 36 5 29 (2846) 
9 66 29 62 (2593) 
56 25 58 62 (2609) 
40 25 34 62 (2586) 
60 42 36 58 (2599) 
9 34 52 62 (2629) 
25 34 29 7 (2601) 
40 25 34 58 (2688) 
48 25 34 29 (2597) 
48 66 29 7 (2754) 
25 58 52 29 (2837) 
66 36 58 29 (2915) 
66 5 58 7 (2722) 
40 9 58 62 (2738) 
40 48 34 29 (2830) 
40 66 52 29 (2978) 
40 48 60 7 (2843) 
48 56 36 7 (2710) 
40 9 29 62 (2730) 
48 3 52 7 (2589) 
34 3 52 5 (2565) 
40 52 58 44 (2574) 
40 25 36 48 (2704) 
56 52 66 36 (2744) 
56 66 52 29 (2833) 
58 60 5 62 (2813) 
40 48 36 7 (2841) 
40 9 60 5 (2627) 
60 5 62 29 (2808) 
66 3 52 34 (2577) 
48 66 62 7 (2629) 
40 9 29 48 (2661) 
52 36 5 7 (2751) 
48 66 60 7 (2758) 
34 58 62 7 (2803) 
34 60 58 5 (2843) 
52 3 36 62 (2622) 
48 60 52 7 (2857) 
60 34 52 5 (2835) 
48 36 5 7 (2650) 
48 25 52 62 (2617) 
40 56 52 29 (2976) 
58 60 5 7 (2813) 
56 66 58 5 (2663) 
52 34 36 62 (2807) 
48 52 29 62 (2851) 
34 58 29 5 (2884) 
48 9 66 29 (2563) 
56 58 52 5 (2797) 
48 9 58 56 (2568) 
48 56 60 62 (2714) 
60 34 52 62 (2860) 
52 66 36 5 (2724) 
40 56 52 5 (2778) 
56 3 52 29 (2700) 
48 66 5 29 (2680) 
64 40 58 52 (2628) 
40 48 34 60 (2810) 
52 36 60 7 (2923) 
66 60 58 5 (2831) 
48 34 60 62 (2706) 
3 52 62 7 (2641) 
34 3 36 58 (2613) 
56 9 34 29 (2635) 
40 60 5 29 (2899) 
48 60 66 36 (2847) 
48 25 52 60 (2721) 
40 3 52 29 (2804) 
40 9 58 36 (2754) 
40 34 52 58 (3007) 
66 58 62 5 (2725) 
40 25 66 52 (2681) 
40 25 36 29 (2756) 
48 25 52 56 (2582) 
9 36 62 60 (2614) 
58 3 36 29 (2746) 
40 56 34 52 (2856) 
40 52 36 5 (2842) 
48 56 60 29 (2798) 
9 52 5 7 (2564) 
40 52 44 29 (2560) 
48 56 29 62 (2725) 
40 9 34 29 (2731) 
56 58 36 62 (2826) 
56 66 60 5 (2664) 
34 3 29 7 (2632) 
25 66 34 29 (2581) 
40 34 5 7 (2764) 
56 58 36 5 (2705) 
40 25 58 48 (2722) 
34 3 36 29 (2613) 
40 56 66 60 (2823) 
60 34 52 7 (2876) 
3 60 5 29 (2605) 
40 34 36 58 (2919) 
66 52 29 62 (2873) 
25 66 36 29 (2641) 
66 36 58 5 (2734) 
40 66 3 58 (2679) 
40 58 36 62 (2948) 
56 34 36 62 (2694) 
58 5 29 7 (2855) 
48 58 5 29 (2780) 
66 60 58 62 (2892) 
40 56 60 5 (2737) 
56 25 58 29 (2684) 
40 25 66 36 (2625) 
40 9 34 62 (2627) 
25 66 52 60 (2705) 
40 56 34 3 (2565) 
40 48 58 5 (2766) 
48 42 52 58 (2557) 
56 52 36 29 (2904) 
56 25 29 62 (2597) 
48 58 29 62 (2862) 
40 58 44 29 (2570) 
66 36 58 62 (2795) 
40 56 29 62 (2894) 
48 56 58 62 (2740) 
40 3 36 29 (2720) 
34 3 60 7 (2598) 
56 66 36 29 (2741) 
40 25 62 56 (2595) 
40 66 52 62 (2866) 
34 36 62 7 (2706) 
48 36 5 62 (2650) 
40 66 3 60 (2679) 
66 60 5 29 (2828) 
40 60 42 36 (2583) 
48 58 60 5 (2760) 
48 34 29 7 (2745) 
9 34 60 62 (2600) 
40 66 3 62 (2576) 
40 25 66 34 (2564) 
34 36 29 62 (2812) 
60 3 36 62 (2598) 
40 25 36 56 (2606) 
9 52 5 60 (2636) 
34 52 29 7 (2919) 
48 66 36 58 (2846) 
56 66 52 62 (2750) 
40 34 3 36 (2590) 
48 3 60 29 (2650) 
58 3 5 7 (2568) 
40 52 36 56 (2894) 
34 36 58 29 (2938) 
40 48 58 60 (2960) 
56 58 36 7 (2821) 
64 58 52 29 (2614) 
40 56 36 29 (2884) 
48 56 58 36 (2811) 
40 48 66 29 (2841) 
48 56 58 29 (2822) 
40 48 5 56 (2600) 
56 52 34 36 (2782) 
56 66 60 7 (2749) 
56 66 34 29 (2726) 
52 3 36 29 (2737) 
40 48 66 60 (2849) 
40 66 58 29 (2988) 
48 34 62 7 (2620) 
40 3 36 7 (2646) 
56 60 52 7 (2869) 
40 48 58 36 (2960) 
48 56 66 29 (2690) 
40 60 66 52 (2986) 
56 34 52 29 (2875) 
40 36 5 62 (2749) 
34 52 5 7 (2774) 
40 58 52 29 (3143) 
25 52 5 60 (2611) 
52 58 36 7 (2967) 
58 52 5 29 (2952) 
40 9 5 62 (2570) 
34 60 5 62 (2734) 
25 58 52 5 (2638) 
40 48 52 56 (2808) 
52 66 36 7 (2798) 
48 52 36 56 (2807) 
58 3 29 7 (2765) 
9 58 60 7 (2717) 
56 52 5 7 (2704) 
48 56 36 60 (2785) 
48 9 29 62 (2559) 
52 5 62 29 (2841) 
48 60 58 52 (2974) 
52 58 36 60 (3040) 
9 58 36 7 (2657) 
56 9 66 29 (2589) 
40 25 34 60 (2662) 
58 36 5 7 (2761) 
48 9 58 62 (2567) 
56 34 5 29 (2732) 
9 66 34 29 (2608) 
40 9 36 48 (2643) 
40 9 36 7 (2636) 
66 5 62 7 (2616) 
56 25 58 52 (2692) 
48 56 66 34 (2582) 
40 48 66 58 (2848) 
34 58 62 5 (2778) 
9 36 29 62 (2645) 
40 25 62 48 (2612) 
40 52 29 62 (3019) 
40 56 34 58 (2860) 
3 60 29 62 (2691) 
40 56 36 5 (2686) 
9 34 52 7 (2636) 
34 36 58 5 (2791) 
48 36 29 7 (2860) 
9 34 29 7 (2644) 
25 34 29 62 (2594) 
40 48 34 56 (2678) 
40 66 36 34 (2768) 
56 52 36 62 (2821) 
40 9 36 56 (2633) 
25 58 62 7 (2621) 
56 52 29 62 (2903) 
56 42 52 58 (2564) 
66 5 29 7 (2721) 
40 66 3 7 (2606) 
48 34 60 29 (2828) 
25 58 60 7 (2714) 
40 9 58 60 (2812) 
56 66 36 62 (2658) 
58 29 62 7 (2933) 
40 25 29 56 (2660) 
9 58 3 52 (2565) 
58 36 62 7 (2843) 
40 66 52 7 (2871) 
40 56 34 62 (2779) 
40 9 58 52 (2843) 
66 3 60 7 (2630) 
48 36 62 7 (2731) 
56 66 62 7 (2658) 
52 34 3 36 (2606) 
40 9 34 7 (2624) 
48 34 60 5 (2681) 
64 40 58 29 (2614) 
9 66 52 60 (2707) 
9 66 60 58 (2714) 
34 3 29 62 (2600) 
25 34 52 58 (2703) 
34 36 58 62 (2816) 
40 56 34 36 (2764) 
58 66 34 29 (2881) 
40 56 60 29 (2937) 
48 60 5 7 (2651) 
9 66 52 29 (2703) 
40 34 3 60 (2650) 
48 34 5 29 (2702) 
9 58 52 60 (2826) 
56 25 60 7 (2570) 
60 66 36 5 (2735) 
56 66 34 62 (2644) 
60 3 52 29 (2796) 
56 34 3 58 (2588) 
40 56 62 7 (2807) 
9 66 36 52 (2610) 
56 60 34 52 (2834) 
40 9 66 52 (2686) 
56 66 36 7 (2652) 
56 60 36 7 (2777) 
40 9 52 60 (2805) 
56 34 52 62 (2786) 
40 56 58 7 (2893) 
48 56 29 7 (2729) 
3 60 29 7 (2731) 
9 34 60 29 (2714) 
34 3 60 29 (2672) 
40 58 60 7 (3005) 
56 52 36 7 (2817) 
60 42 52 7 (2573) 
56 34 60 58 (2838) 
48 9 58 52 (2682) 
48 56 60 5 (2593) 
40 25 58 62 (2723) 
58 3 52 7 (2756) 
25 29 62 7 (2615) 
48 34 58 62 (2730) 
40 66 36 7 (2785) 
48 66 52 34 (2729) 
48 25 34 36 (2582) 
9 36 29 7 (2658) 
56 9 52 60 (2708) 
66 3 58 7 (2630) 
9 34 36 60 (2619) 
42 52 29 62 (2580) 
40 58 29 62 (3030) 
25 66 36 58 (2648) 
40 52 36 7 (2942) 
66 60 5 62 (2725) 
9 34 58 7 (2643) 
48 58 36 7 (2866) 
40 48 34 7 (2724) 
40 3 60 29 (2780) 
25 58 36 52 (2783) 
34 60 42 29 (2574) 
48 56 60 7 (2711) 
25 66 52 62 (2590) 
9 58 36 60 (2737) 
40 25 52 48 (2713) 
9 5 62 29 (2576) 
56 60 36 5 (2659) 
25 58 52 62 (2728) 
9 66 52 62 (2589) 
48 56 52 7 (2731) 
40 48 60 29 (2948) 
40 34 52 7 (2898) 
40 9 29 56 (2722) 
52 36 29 60 (3028) 
56 58 3 52 (2700) 
40 9 36 62 (2641) 
40 48 3 52 (2637) 
60 58 52 5 (2912) 
40 5 62 7 (2734) 
58 52 5 62 (2848) 
60 36 5 7 (2717) 
56 34 52 58 (2878) 
9 58 36 5 (2585) 
48 58 60 62 (2851) 
34 60 5 7 (2738) 
48 58 3 52 (2663) 
52 29 62 7 (2922) 
3 60 62 7 (2617) 
56 66 5 29 (2660) 
56 25 52 7 (2594) 
9 34 52 5 (2614) 
56 66 52 34 (2725) 
40 48 58 56 (2812) 
56 60 52 62 (2872) 
48 60 58 36 (2959) 
56 52 3 36 (2607) 
56 9 52 5 (2561) 
40 42 60 58 (2670) 
52 34 36 29 (2930) 
9 66 60 62 (2597) 
25 60 29 7 (2709) 
56 66 60 62 (2755) 
48 34 60 58 (2831) 
40 66 5 29 (2808) 
58 36 29 7 (2971) 
40 48 3 60 (2625) 
48 56 36 62 (2714) 
25 36 62 52 (2662) 
25 58 5 29 (2644) 
25 58 36 7 (2676) 
56 42 58 29 (2557) 
25 34 60 29 (2680) 
60 58 36 62 (2917) 
66 3 52 62 (2582) 
56 66 29 7 (2745) 
48 3 29 7 (2598) 
40 9 60 7 (2696) 
48 56 34 7 (2607) 
60 66 52 42 (2606) 
56 3 52 62 (2623) 
56 25 36 29 (2619) 
9 66 60 34 (2610) 
40 56 66 62 (2741) 
66 58 34 62 (2766) 
56 34 5 62 (2656) 
40 56 60 62 (2863) 
40 60 3 36 (2687) 
56 60 36 62 (2780) 
9 34 52 60 (2708) 
25 66 58 29 (2706) 
40 25 66 7 (2576) 
36 29 62 7 (2836) 
56 66 58 62 (2755) 
25 66 52 58 (2704) 
56 60 29 62 (2864) 
40 3 52 62 (2700) 
48 25 34 58 (2600) 
25 34 58 7 (2602) 
56 34 62 7 (2697) 
40 25 36 62 (2657) 
40 66 52 42 (2590) 
58 3 36 62 (2631) 
5 60 29 7 (2811) 
25 66 60 29 (2707) 
66 36 34 5 (2656) 
66 29 34 7 (2775) 
56 58 52 62 (2918) 
40 34 58 7 (2906) 
40 25 29 48 (2711) 
34 52 62 7 (2794) 
40 42 58 62 (2588) 
40 58 60 29 (3110) 
58 3 60 5 (2605) 
40 56 66 36 (2726) 
40 25 52 56 (2668) 
56 58 36 29 (2908) 
56 58 5 7 (2708) 
9 52 60 7 (2710) 
56 34 36 7 (2693) 
40 25 52 29 (2812) 
40 34 62 7 (2791) 
40 25 58 29 (2821) 
40 3 52 7 (2730) 
56 58 3 62 (2627) 
48 25 58 36 (2729) 
40 66 36 5 (2715) 
56 60 58 36 (2876) 
60 36 5 62 (2716) 
9 36 60 52 (2730) 
40 58 36 29 (3057) 
40 58 5 7 (2837) 
40 56 66 7 (2726) 
40 58 36 7 (2952) 
66 58 62 29 (2884) 
56 36 62 7 (2724) 
56 5 62 29 (2715) 
40 25 58 36 (2767) 
40 9 58 7 (2732) 
66 60 58 29 (3012) 
66 5 34 7 (2648) 
34 60 58 29 (2990) 
9 66 60 29 (2711) 
48 9 52 7 (2564) 
40 60 5 62 (2800) 
9 66 36 60 (2618) 
48 3 29 62 (2557) 
25 34 36 58 (2645) 
25 66 52 29 (2697) 
48 56 34 62 (2608) 
48 25 66 36 (2602) 
40 36 62 7 (2828) 
40 5 62 29 (2839) 
48 56 66 36 (2672) 
58 52 62 7 (2929) 
40 3 36 62 (2616) 
66 52 42 29 (2598) 
9 66 58 7 (2600) 
48 56 58 60 (2810) 
48 52 36 60 (2949) 
52 36 62 60 (2906) 
40 9 36 60 (2716) 
66 60 42 29 (2604) 
48 3 36 29 (2646) 
48 60 29 62 (2838) 
58 34 42 29 (2597) 
9 52 5 29 (2671) 
56 34 36 29 (2783) 
48 56 62 7 (2638) 
48 66 52 58 (2861) 
60 58 36 5 (2826) 
60 52 29 62 (2990) 
