25 (4686) 
21 (4211) 
44 (4508) 
56 (5007) 
9 (4713) 
7 (5062) 
5 (4828) 
3 (4703) 
58 (5181) 
48 (4938) 
29 (5167) 
42 (4165) 
60 (5135) 
34 (4983) 
62 (5003) 
52 (5171) 
74 (4393) 
40 (5113) 
36 (5085) 
31 (4145) 
66 (4749) 
27 (4191) 
40 48 3 56 (4333) 
74 60 29 62 (4225) 
44 36 29 60 (4361) 
56 25 60 7 (4396) 
48 9 34 52 (4297) 
40 48 36 52 (4832) 
25 52 29 7 (4553) 
56 25 52 5 (4186) 
34 3 5 29 (4307) 
56 9 60 62 (4414) 
48 66 58 62 (4411) 
74 52 58 62 (4273) 
48 66 36 5 (4325) 
56 52 5 29 (4648) 
40 34 58 5 (4726) 
48 25 60 56 (4333) 
48 9 62 7 (4183) 
40 52 5 7 (4684) 
56 34 3 52 (4405) 
74 36 29 62 (4180) 
40 52 44 7 (4316) 
48 58 52 62 (4748) 
40 3 52 5 (4344) 
56 34 3 58 (4409) 
25 34 60 7 (4358) 
40 52 5 29 (4789) 
48 52 66 36 (4503) 
40 25 60 48 (4428) 
9 58 60 5 (4353) 
40 52 62 7 (4857) 
40 48 52 62 (4733) 
56 58 60 5 (4612) 
56 9 58 5 (4275) 
52 58 36 5 (4719) 
56 3 52 5 (4242) 
34 36 5 7 (4543) 
40 74 36 62 (4180) 
60 58 52 62 (4946) 
48 25 36 29 (4483) 
56 9 5 62 (4197) 
9 58 60 62 (4507) 
48 60 52 7 (4782) 
40 74 52 34 (4158) 
48 56 52 62 (4617) 
52 66 36 62 (4512) 
48 56 66 58 (4364) 
48 25 34 52 (4315) 
25 52 5 62 (4237) 
40 9 62 7 (4415) 
60 58 3 52 (4660) 
40 44 36 48 (4181) 
56 44 36 52 (4275) 
52 74 36 7 (4207) 
52 58 36 62 (4895) 
48 34 3 58 (4360) 
48 66 60 62 (4411) 
40 66 52 58 (4713) 
40 60 3 52 (4592) 
66 60 5 7 (4451) 
48 52 5 29 (4566) 
48 58 36 62 (4733) 
40 56 3 60 (4467) 
48 25 29 56 (4339) 
48 60 34 36 (4688) 
40 52 36 62 (4880) 
9 34 5 7 (4227) 
40 36 5 7 (4598) 
66 52 34 5 (4472) 
48 66 52 7 (4414) 
48 56 58 5 (4415) 
40 25 34 52 (4421) 
48 25 52 62 (4339) 
9 66 60 7 (4182) 
48 44 29 7 (4155) 
56 9 58 60 (4551) 
48 66 58 34 (4404) 
52 36 29 7 (4947) 
40 9 34 60 (4449) 
40 25 58 7 (4499) 
60 5 62 7 (4560) 
40 66 36 62 (4508) 
58 60 5 7 (4670) 
40 9 29 7 (4529) 
25 3 29 7 (4151) 
48 3 60 7 (4440) 
58 3 5 7 (4303) 
34 3 60 29 (4493) 
56 25 60 29 (4483) 
3 52 5 7 (4294) 
40 9 66 29 (4271) 
56 74 36 58 (4236) 
40 58 60 62 (4942) 
56 36 5 7 (4469) 
58 3 34 5 (4307) 
56 34 3 60 (4375) 
40 56 58 62 (4852) 
56 34 60 62 (4647) 
40 34 5 29 (4723) 
74 52 29 62 (4258) 
25 3 52 29 (4216) 
60 34 44 58 (4287) 
9 52 29 60 (4660) 
56 9 36 7 (4393) 
60 44 29 7 (4344) 
40 44 34 36 (4180) 
56 34 60 5 (4548) 
56 58 29 7 (4897) 
56 74 58 62 (4226) 
40 48 5 29 (4556) 
60 36 5 29 (4679) 
40 34 36 5 (4630) 
40 34 29 7 (4805) 
25 34 58 5 (4266) 
34 3 52 62 (4371) 
40 25 5 48 (4153) 
66 60 34 5 (4481) 
66 29 58 7 (4629) 
9 58 52 29 (4696) 
66 36 58 7 (4536) 
58 3 62 7 (4471) 
40 25 62 7 (4389) 
44 34 36 29 (4242) 
56 58 60 62 (4820) 
40 48 5 7 (4451) 
25 34 36 29 (4425) 
40 9 66 62 (4166) 
66 36 34 62 (4397) 
40 56 44 7 (4203) 
74 29 62 7 (4191) 
56 60 74 36 (4190) 
9 58 52 7 (4585) 
56 74 60 29 (4266) 
58 44 62 7 (4263) 
66 34 62 29 (4490) 
40 25 34 36 (4363) 
9 52 62 60 (4499) 
66 60 62 7 (4505) 
56 25 29 7 (4418) 
56 9 36 29 (4486) 
56 60 29 7 (4853) 
66 60 34 62 (4494) 
40 60 74 36 (4189) 
56 60 44 7 (4226) 
40 60 34 36 (4776) 
42 52 58 29 (4146) 
40 34 3 29 (4461) 
40 34 3 62 (4366) 
40 56 74 36 (4169) 
25 34 58 62 (4338) 
60 74 52 58 (4334) 
44 58 36 62 (4288) 
60 66 36 7 (4537) 
48 36 5 29 (4551) 
56 9 29 62 (4445) 
48 34 36 5 (4476) 
25 52 62 7 (4394) 
66 36 62 7 (4408) 
66 5 62 29 (4449) 
56 58 29 62 (4851) 
66 52 29 7 (4619) 
56 60 44 29 (4307) 
25 36 29 7 (4497) 
48 34 36 58 (4712) 
58 3 52 7 (4620) 
60 34 36 29 (4837) 
40 48 36 56 (4669) 
58 60 29 62 (4944) 
40 60 62 7 (4824) 
25 36 5 62 (4181) 
9 34 58 62 (4390) 
48 66 60 34 (4405) 
40 58 3 60 (4601) 
40 52 34 44 (4258) 
56 3 52 7 (4490) 
56 9 36 62 (4356) 
48 25 5 29 (4170) 
40 48 34 36 (4647) 
60 34 3 52 (4486) 
40 56 58 3 (4500) 
56 3 29 7 (4494) 
48 56 34 60 (4558) 
40 60 44 29 (4380) 
9 66 36 29 (4195) 
60 34 36 5 (4604) 
48 9 29 56 (4339) 
60 58 44 7 (4350) 
56 60 58 52 (4954) 
52 36 29 62 (4880) 
52 5 62 7 (4593) 
40 9 36 5 (4279) 
56 58 44 7 (4270) 
40 52 29 7 (4975) 
56 52 34 44 (4202) 
48 58 3 7 (4462) 
44 36 29 52 (4395) 
3 5 62 7 (4210) 
56 66 3 52 (4170) 
40 58 3 52 (4625) 
25 66 52 60 (4273) 
9 34 60 58 (4511) 
40 60 58 36 (4969) 
40 25 36 52 (4541) 
58 36 5 62 (4619) 
48 52 34 36 (4704) 
40 9 5 56 (4259) 
5 52 29 7 (4702) 
52 44 29 60 (4437) 
40 66 3 52 (4276) 
48 9 60 62 (4283) 
40 48 34 60 (4649) 
48 66 34 5 (4272) 
48 58 3 29 (4536) 
9 34 5 29 (4330) 
9 34 36 7 (4343) 
58 3 34 29 (4527) 
48 66 58 29 (4531) 
58 44 29 7 (4388) 
56 52 5 62 (4574) 
48 56 34 58 (4582) 
25 58 52 7 (4558) 
56 58 3 7 (4494) 
25 58 36 60 (4591) 
48 60 66 52 (4529) 
66 3 60 34 (4190) 
52 44 5 60 (4170) 
48 58 52 29 (4911) 
52 3 36 7 (4527) 
40 60 52 5 (4750) 
40 48 36 62 (4718) 
9 34 58 7 (4439) 
48 52 44 7 (4151) 
9 34 60 7 (4403) 
25 66 52 7 (4158) 
40 52 5 62 (4692) 
48 9 58 60 (4449) 
34 60 5 7 (4595) 
34 5 62 7 (4529) 
40 48 52 29 (4843) 
25 3 52 60 (4190) 
25 34 5 7 (4162) 
56 25 34 60 (4323) 
48 58 3 62 (4378) 
56 9 60 7 (4453) 
40 52 44 5 (4196) 
48 25 62 56 (4220) 
40 9 58 29 (4639) 
48 56 3 29 (4401) 
34 3 52 29 (4520) 
40 9 66 60 (4275) 
48 25 36 62 (4330) 
56 34 36 58 (4729) 
9 5 62 7 (4179) 
34 52 58 7 (4863) 
48 56 52 29 (4743) 
74 60 29 7 (4255) 
9 66 52 7 (4174) 
40 56 36 60 (4796) 
25 52 5 29 (4332) 
25 66 60 7 (4168) 
56 3 5 7 (4175) 
56 74 60 62 (4180) 
48 34 60 62 (4545) 
40 48 3 29 (4467) 
56 9 66 60 (4174) 
40 56 66 58 (4550) 
34 5 29 7 (4638) 
40 60 52 62 (4931) 
60 74 52 29 (4322) 
48 66 60 29 (4532) 
40 66 60 58 (4724) 
66 60 29 7 (4630) 
48 34 52 5 (4493) 
48 34 29 62 (4565) 
40 25 29 62 (4494) 
56 74 52 7 (4253) 
48 58 36 29 (4896) 
25 34 36 7 (4320) 
48 56 3 62 (4281) 
40 9 34 36 (4389) 
40 66 60 62 (4605) 
40 9 52 7 (4521) 
48 56 3 60 (4379) 
34 60 62 7 (4659) 
48 60 5 62 (4446) 
74 58 60 34 (4187) 
52 66 3 36 (4207) 
40 44 36 62 (4273) 
56 60 44 62 (4212) 
25 36 62 7 (4338) 
60 34 36 62 (4672) 
40 60 66 36 (4628) 
40 25 5 56 (4170) 
40 48 3 62 (4363) 
48 5 62 29 (4465) 
40 34 52 7 (4798) 
66 3 60 62 (4197) 
74 36 58 7 (4217) 
48 58 36 5 (4557) 
48 58 29 7 (4810) 
56 60 58 44 (4319) 
40 25 66 60 (4259) 
40 34 5 62 (4624) 
58 60 21 29 (4154) 
48 52 36 5 (4547) 
40 56 58 60 (4892) 
60 66 36 29 (4644) 
66 3 60 58 (4309) 
66 3 58 62 (4197) 
40 60 44 62 (4314) 
48 56 36 5 (4390) 
40 25 66 62 (4153) 
74 58 34 7 (4156) 
66 3 29 62 (4197) 
56 66 3 58 (4174) 
3 36 29 7 (4536) 
40 9 34 52 (4478) 
40 58 3 36 (4541) 
25 58 36 29 (4607) 
9 34 36 52 (4444) 
25 66 36 60 (4217) 
40 60 29 62 (4929) 
40 48 66 36 (4490) 
56 60 3 36 (4441) 
40 66 34 29 (4589) 
9 58 52 5 (4384) 
48 56 66 60 (4365) 
56 3 36 62 (4355) 
56 60 74 52 (4274) 
58 74 34 29 (4228) 
3 52 29 62 (4536) 
56 52 58 36 (4904) 
44 36 60 52 (4363) 
40 56 66 3 (4151) 
56 9 36 52 (4489) 
44 36 62 52 (4277) 
56 34 58 7 (4732) 
56 60 5 29 (4608) 
56 25 58 60 (4494) 
48 25 62 7 (4232) 
56 60 66 52 (4569) 
40 34 52 29 (4904) 
56 58 3 36 (4475) 
48 66 3 58 (4169) 
40 60 36 29 (4957) 
9 58 36 29 (4607) 
40 34 36 7 (4710) 
40 56 3 52 (4496) 
25 34 60 58 (4466) 
56 25 52 29 (4507) 
9 58 3 7 (4215) 
40 48 58 62 (4744) 
40 52 58 36 (5004) 
48 60 36 62 (4707) 
48 25 58 60 (4495) 
40 9 3 29 (4223) 
3 52 5 62 (4272) 
25 66 36 52 (4207) 
48 44 36 52 (4239) 
25 36 52 7 (4493) 
40 9 34 56 (4370) 
58 3 5 62 (4281) 
25 66 60 34 (4153) 
56 60 36 5 (4516) 
9 36 60 7 (4460) 
40 66 3 34 (4169) 
66 52 34 29 (4601) 
40 48 58 3 (4467) 
25 34 52 62 (4330) 
56 60 5 62 (4533) 
60 66 52 7 (4623) 
9 34 5 62 (4230) 
56 60 52 5 (4608) 
48 66 52 62 (4400) 
25 34 52 60 (4459) 
9 58 36 62 (4449) 
56 58 3 60 (4534) 
40 34 60 5 (4683) 
5 29 62 7 (4601) 
48 56 58 52 (4757) 
48 52 44 60 (4236) 
40 48 58 29 (4853) 
48 52 5 7 (4461) 
48 56 5 29 (4409) 
40 9 66 58 (4274) 
56 34 58 5 (4592) 
25 66 60 58 (4282) 
3 52 5 29 (4365) 
58 3 5 29 (4374) 
52 36 5 29 (4713) 
34 52 58 29 (4969) 
48 25 52 7 (4387) 
48 66 36 7 (4399) 
48 56 60 29 (4723) 
48 66 52 29 (4521) 
56 66 52 7 (4472) 
56 52 44 60 (4315) 
74 52 58 29 (4366) 
48 52 29 7 (4800) 
48 58 44 29 (4258) 
40 48 66 34 (4384) 
48 52 36 7 (4781) 
58 3 52 29 (4694) 
40 9 56 48 (4282) 
52 34 36 5 (4640) 
3 36 5 62 (4188) 
40 9 58 5 (4375) 
9 5 29 7 (4282) 
40 9 60 48 (4385) 
56 52 36 60 (4858) 
9 34 60 5 (4295) 
40 60 5 7 (4651) 
48 34 36 62 (4543) 
56 25 34 52 (4347) 
40 52 44 60 (4382) 
52 36 5 62 (4608) 
60 52 5 7 (4660) 
40 58 62 7 (4868) 
40 25 34 7 (4320) 
48 58 52 7 (4806) 
52 74 36 29 (4278) 
48 66 3 29 (4169) 
48 9 60 56 (4328) 
40 44 36 29 (4337) 
25 34 60 5 (4239) 
56 9 62 7 (4352) 
34 3 52 7 (4446) 
40 56 52 7 (4832) 
44 34 36 52 (4237) 
25 5 29 7 (4235) 
48 52 62 7 (4628) 
58 52 21 29 (4185) 
48 66 58 7 (4424) 
60 58 52 29 (5110) 
66 34 29 5 (4477) 
56 9 5 29 (4272) 
40 66 60 7 (4610) 
40 48 56 7 (4593) 
34 60 29 7 (4826) 
25 36 5 7 (4171) 
48 60 5 29 (4552) 
40 56 74 52 (4253) 
52 66 36 29 (4633) 
48 34 36 29 (4709) 
40 25 58 3 (4155) 
25 60 62 7 (4377) 
48 58 52 5 (4572) 
40 48 36 29 (4828) 
34 52 29 62 (4800) 
56 34 44 58 (4206) 
56 3 29 62 (4448) 
48 66 29 62 (4403) 
9 3 36 60 (4169) 
60 52 62 7 (4828) 
58 44 29 62 (4360) 
9 66 36 58 (4198) 
34 60 58 62 (4769) 
3 60 29 7 (4595) 
60 66 36 62 (4523) 
25 52 62 60 (4484) 
44 29 62 7 (4256) 
48 56 66 7 (4268) 
40 44 62 7 (4248) 
25 58 3 60 (4198) 
66 34 62 5 (4375) 
56 34 58 62 (4691) 
48 9 52 62 (4294) 
60 34 44 62 (4157) 
3 36 62 7 (4378) 
48 34 60 29 (4710) 
9 58 52 25 (4214) 
40 9 58 62 (4534) 
9 58 36 52 (4607) 
40 56 74 60 (4212) 
40 3 29 62 (4530) 
40 66 34 62 (4482) 
52 36 62 7 (4775) 
48 25 34 56 (4179) 
48 25 36 60 (4477) 
40 25 34 29 (4425) 
48 36 5 7 (4446) 
34 44 29 7 (4229) 
44 36 62 7 (4176) 
60 66 36 34 (4517) 
48 9 36 52 (4435) 
44 34 36 60 (4201) 
56 9 66 52 (4169) 
40 25 60 29 (4578) 
66 60 58 5 (4559) 
34 3 36 58 (4434) 
40 34 52 62 (4792) 
40 58 60 5 (4760) 
58 3 60 29 (4669) 
40 34 36 29 (4816) 
34 3 36 5 (4214) 
56 9 3 52 (4184) 
56 34 60 29 (4778) 
56 58 60 7 (4859) 
56 25 34 29 (4347) 
60 58 52 5 (4769) 
40 66 5 7 (4431) 
60 44 62 7 (4219) 
40 48 60 5 (4537) 
56 58 62 7 (4764) 
66 36 29 62 (4515) 
66 29 62 7 (4501) 
40 25 36 7 (4434) 
34 44 58 62 (4201) 
25 58 3 29 (4224) 
40 25 60 56 (4428) 
40 44 36 7 (4240) 
9 36 5 52 (4288) 
9 58 29 62 (4538) 
40 60 52 7 (4938) 
40 58 29 7 (4985) 
40 25 66 58 (4258) 
40 9 52 56 (4521) 
40 34 60 29 (4869) 
58 3 36 5 (4281) 
40 25 29 7 (4494) 
40 9 36 29 (4543) 
34 3 58 7 (4453) 
48 52 58 44 (4262) 
40 66 62 7 (4490) 
40 56 3 62 (4434) 
25 58 3 7 (4151) 
9 58 3 36 (4195) 
25 34 52 29 (4483) 
66 36 34 29 (4513) 
56 9 34 7 (4340) 
60 34 44 7 (4186) 
9 66 58 34 (4190) 
40 9 66 56 (4153) 
48 66 34 62 (4285) 
48 25 60 7 (4379) 
48 58 62 7 (4639) 
56 52 58 44 (4361) 
58 66 34 5 (4480) 
52 34 36 58 (4876) 
48 34 52 62 (4560) 
66 3 52 58 (4300) 
56 60 62 7 (4720) 
66 52 5 7 (4440) 
56 3 60 62 (4415) 
66 60 34 7 (4505) 
56 34 29 62 (4687) 
40 34 60 62 (4757) 
40 56 52 62 (4847) 
40 9 36 62 (4437) 
60 58 3 36 (4576) 
48 56 34 36 (4557) 
34 52 58 62 (4804) 
9 3 60 7 (4189) 
40 48 29 7 (4742) 
66 52 62 7 (4494) 
56 9 36 5 (4179) 
48 66 34 29 (4401) 
74 52 34 29 (4220) 
48 25 29 7 (4391) 
40 25 60 7 (4473) 
48 25 34 60 (4305) 
25 58 60 29 (4645) 
48 34 52 29 (4726) 
58 52 5 7 (4704) 
48 34 52 58 (4729) 
48 52 36 62 (4722) 
48 9 62 56 (4209) 
25 36 5 29 (4276) 
52 34 44 7 (4222) 
66 52 58 29 (4729) 
40 48 66 52 (4505) 
48 34 36 7 (4603) 
48 60 36 29 (4872) 
25 34 60 62 (4311) 
48 74 52 58 (4147) 
60 52 5 29 (4765) 
48 52 58 36 (4900) 
52 74 36 62 (4184) 
56 25 36 52 (4453) 
48 66 36 62 (4385) 
40 66 52 34 (4584) 
40 9 58 48 (4403) 
40 25 60 5 (4298) 
40 66 34 5 (4463) 
40 56 60 5 (4594) 
40 9 52 5 (4368) 
48 56 66 52 (4360) 
48 52 44 29 (4248) 
66 36 5 7 (4354) 
40 34 52 5 (4718) 
40 48 52 7 (4738) 
60 44 5 29 (4176) 
9 66 58 29 (4291) 
48 52 36 29 (4886) 
48 60 58 44 (4246) 
40 52 44 62 (4349) 
56 25 60 5 (4162) 
40 48 34 58 (4672) 
40 56 58 52 (4933) 
34 3 5 7 (4236) 
48 34 3 29 (4360) 
58 60 5 29 (4775) 
52 36 5 60 (4673) 
60 52 29 7 (4999) 
48 66 36 29 (4506) 
40 58 5 29 (4799) 
25 52 29 62 (4499) 
56 5 62 7 (4485) 
40 74 36 29 (4220) 
40 74 52 58 (4312) 
48 34 5 29 (4498) 
48 9 52 29 (4453) 
48 9 34 62 (4146) 
56 74 29 7 (4251) 
52 74 36 60 (4246) 
25 66 29 62 (4160) 
40 48 66 56 (4342) 
3 36 5 29 (4281) 
40 74 60 58 (4277) 
60 36 5 7 (4574) 
40 58 3 5 (4353) 
9 66 58 62 (4178) 
36 5 62 29 (4612) 
48 25 58 56 (4350) 
9 58 62 7 (4427) 
40 25 58 60 (4589) 
56 9 58 29 (4582) 
52 66 36 60 (4641) 
25 58 60 5 (4317) 
40 74 58 7 (4237) 
56 66 3 29 (4174) 
9 34 36 58 (4451) 
48 60 58 36 (4884) 
40 52 3 36 (4532) 
40 34 36 62 (4704) 
3 60 5 7 (4269) 
40 58 5 62 (4703) 
58 3 29 62 (4545) 
48 60 52 5 (4546) 
9 36 52 7 (4489) 
56 74 60 58 (4278) 
48 25 36 5 (4155) 
66 52 34 7 (4496) 
44 36 52 7 (4298) 
34 36 29 7 (4774) 
40 48 3 36 (4441) 
25 36 29 60 (4580) 
60 66 52 29 (4730) 
48 60 62 7 (4615) 
25 36 29 62 (4443) 
52 58 3 36 (4601) 
44 34 36 58 (4245) 
48 66 60 5 (4351) 
9 36 29 52 (4600) 
40 36 29 62 (4876) 
40 66 3 29 (4285) 
56 66 60 58 (4573) 
34 3 60 62 (4345) 
40 9 3 7 (4150) 
34 3 36 7 (4360) 
48 56 66 5 (4183) 
56 58 44 29 (4351) 
48 60 29 7 (4786) 
56 9 34 52 (4428) 
40 56 66 34 (4437) 
9 58 29 7 (4593) 
60 3 36 29 (4576) 
74 60 62 7 (4154) 
40 66 29 7 (4606) 
40 56 58 36 (4841) 
40 56 3 29 (4500) 
66 3 36 58 (4216) 
40 44 36 60 (4306) 
40 56 3 36 (4407) 
56 25 58 36 (4456) 
56 9 58 7 (4489) 
9 34 52 29 (4539) 
56 9 52 7 (4485) 
40 25 34 48 (4257) 
40 56 36 62 (4755) 
48 9 52 56 (4342) 
40 25 58 56 (4454) 
40 60 52 29 (5043) 
40 44 58 36 (4351) 
60 36 29 62 (4847) 
40 48 34 62 (4557) 
56 44 36 62 (4171) 
40 48 66 5 (4331) 
56 25 36 60 (4429) 
56 25 52 60 (4491) 
40 56 52 60 (4888) 
40 66 29 62 (4597) 
52 44 5 29 (4210) 
74 60 58 29 (4332) 
40 66 58 62 (4605) 
9 66 52 58 (4287) 
40 3 5 62 (4268) 
56 3 60 29 (4534) 
66 36 34 7 (4408) 
40 66 60 29 (4717) 
48 66 36 34 (4379) 
56 34 3 36 (4316) 
60 36 62 7 (4742) 
48 66 58 5 (4350) 
52 66 36 58 (4640) 
48 9 58 5 (4148) 
34 60 58 7 (4827) 
74 60 58 7 (4261) 
40 58 52 62 (4977) 
74 58 62 7 (4198) 
40 52 34 36 (4811) 
25 60 5 62 (4220) 
40 52 44 56 (4294) 
34 3 66 58 (4190) 
56 66 29 62 (4475) 
48 36 29 62 (4718) 
60 74 52 34 (4179) 
25 58 52 60 (4647) 
56 3 5 62 (4184) 
74 60 34 29 (4184) 
9 66 52 34 (4183) 
66 3 52 7 (4227) 
40 74 58 29 (4308) 
56 74 34 29 (4175) 
34 5 62 29 (4631) 
9 60 62 7 (4390) 
34 3 52 58 (4520) 
58 3 36 7 (4536) 
40 58 3 29 (4634) 
40 9 36 52 (4543) 
40 48 58 44 (4204) 
9 58 52 62 (4538) 
48 60 36 7 (4767) 
40 48 62 56 (4608) 
40 3 5 29 (4353) 
66 36 5 29 (4459) 
66 52 58 62 (4609) 
25 58 36 62 (4455) 
48 25 52 29 (4492) 
58 60 62 7 (4839) 
48 60 36 5 (4531) 
56 52 62 7 (4759) 
48 56 34 3 (4242) 
48 25 58 29 (4501) 
9 34 36 29 (4450) 
25 36 62 60 (4428) 
25 60 5 29 (4314) 
34 5 58 7 (4639) 
60 58 44 5 (4180) 
56 3 36 5 (4153) 
40 48 34 52 (4664) 
56 3 5 29 (4246) 
40 9 58 56 (4525) 
66 58 34 7 (4504) 
25 58 5 29 (4341) 
48 34 5 7 (4396) 
48 9 58 7 (4349) 
9 60 29 7 (4557) 
9 34 58 5 (4331) 
40 60 44 5 (4161) 
56 25 52 62 (4388) 
40 48 29 56 (4680) 
9 58 3 29 (4288) 
66 36 5 62 (4356) 
48 9 58 29 (4460) 
40 9 48 7 (4285) 
56 9 36 60 (4455) 
40 25 52 5 (4315) 
25 34 36 60 (4401) 
58 3 52 5 (4365) 
48 3 52 29 (4527) 
48 25 58 62 (4349) 
56 66 52 58 (4568) 
60 66 52 5 (4549) 
9 34 58 29 (4546) 
56 9 66 58 (4173) 
48 9 58 36 (4442) 
48 5 62 7 (4360) 
40 34 3 52 (4454) 
34 52 5 29 (4733) 
40 48 62 7 (4624) 
60 3 52 5 (4331) 
66 58 29 5 (4555) 
40 48 52 60 (4832) 
48 9 34 29 (4303) 
48 9 36 60 (4424) 
48 9 36 56 (4321) 
48 34 58 7 (4628) 
40 48 52 5 (4552) 
40 52 36 60 (4959) 
58 60 5 62 (4670) 
34 52 5 62 (4626) 
9 58 36 25 (4155) 
25 34 52 7 (4378) 
34 3 58 62 (4378) 
40 48 34 3 (4294) 
56 34 3 29 (4409) 
58 5 62 7 (4604) 
25 3 36 52 (4154) 
52 58 36 21 (4146) 
60 74 36 58 (4256) 
48 25 60 5 (4156) 
56 58 44 62 (4258) 
52 34 36 60 (4832) 
40 56 66 52 (4546) 
60 34 52 29 (4925) 
60 66 36 58 (4651) 
56 9 52 29 (4578) 
56 66 36 58 (4476) 
48 58 3 36 (4510) 
56 60 3 52 (4530) 
44 58 36 52 (4409) 
48 34 3 62 (4211) 
60 29 62 7 (4832) 
48 66 3 60 (4169) 
3 52 29 7 (4620) 
56 9 29 7 (4490) 
9 3 60 29 (4262) 
56 60 34 44 (4162) 
56 66 58 34 (4457) 
48 9 29 7 (4350) 
60 58 36 7 (4919) 
56 44 29 7 (4264) 
56 9 34 60 (4396) 
56 25 58 7 (4423) 
74 60 58 62 (4238) 
56 5 29 7 (4563) 
40 56 3 7 (4426) 
25 58 29 62 (4509) 
40 60 44 7 (4283) 
40 66 36 58 (4627) 
40 56 29 7 (4830) 
9 3 52 29 (4282) 
56 60 34 36 (4685) 
66 3 29 7 (4236) 
40 9 52 25 (4150) 
48 34 3 36 (4334) 
60 36 29 7 (4913) 
60 58 52 7 (5005) 
40 60 36 5 (4664) 
40 9 29 25 (4151) 
40 3 62 7 (4456) 
40 3 5 7 (4282) 
40 29 62 7 (4861) 
44 36 60 7 (4264) 
40 25 56 7 (4356) 
56 9 52 62 (4448) 
40 34 58 62 (4801) 
48 52 5 62 (4461) 
25 60 29 7 (4535) 
25 36 5 60 (4252) 
56 9 58 62 (4453) 
52 66 36 34 (4508) 
40 48 66 62 (4396) 
40 48 58 60 (4842) 
40 34 3 58 (4461) 
40 74 52 62 (4258) 
40 74 36 58 (4234) 
40 74 58 62 (4269) 
66 58 36 34 (4516) 
56 34 60 7 (4688) 
34 3 36 62 (4285) 
60 34 52 58 (4928) 
48 58 3 5 (4207) 
40 34 60 7 (4763) 
34 60 58 29 (4933) 
40 56 36 29 (4827) 
34 44 29 62 (4197) 
9 52 29 62 (4530) 
56 34 58 29 (4822) 
60 34 44 29 (4284) 
40 52 74 36 (4224) 
56 34 36 29 (4726) 
48 56 66 62 (4274) 
25 58 60 62 (4494) 
56 52 29 7 (4893) 
9 36 62 52 (4441) 
34 3 60 58 (4493) 
40 36 5 29 (4703) 
9 66 29 62 (4174) 
56 25 58 62 (4392) 
40 25 34 62 (4326) 
56 74 36 29 (4222) 
9 52 29 25 (4209) 
9 34 52 62 (4382) 
25 34 29 7 (4384) 
40 25 34 58 (4428) 
34 60 5 29 (4697) 
48 44 36 60 (4223) 
48 66 29 7 (4421) 
25 58 52 29 (4663) 
66 36 58 29 (4643) 
66 5 58 7 (4450) 
40 48 34 29 (4669) 
56 25 34 62 (4224) 
40 66 52 29 (4706) 
40 25 5 7 (4216) 
40 56 44 29 (4284) 
48 56 36 7 (4635) 
56 9 60 5 (4237) 
40 34 44 7 (4165) 
40 9 29 62 (4526) 
34 44 58 29 (4328) 
48 3 52 7 (4453) 
34 3 52 5 (4300) 
40 52 58 44 (4427) 
40 25 36 48 (4426) 
56 52 66 36 (4472) 
56 66 52 29 (4561) 
52 3 36 5 (4272) 
40 48 36 7 (4723) 
40 9 60 5 (4337) 
48 25 29 62 (4337) 
66 3 52 34 (4183) 
48 66 62 7 (4296) 
74 52 62 7 (4187) 
40 9 29 48 (4396) 
52 36 5 7 (4608) 
48 66 60 7 (4425) 
48 44 36 29 (4235) 
34 58 62 7 (4703) 
34 60 58 5 (4700) 
3 36 5 7 (4210) 
9 34 36 5 (4235) 
52 3 36 62 (4443) 
25 52 5 7 (4227) 
60 34 52 5 (4692) 
25 36 60 7 (4475) 
56 58 3 5 (4246) 
60 52 5 62 (4659) 
40 56 52 29 (4919) 
48 25 58 7 (4396) 
56 66 58 5 (4391) 
52 34 36 62 (4707) 
48 52 29 62 (4733) 
34 58 29 5 (4741) 
9 36 52 25 (4149) 
9 34 36 62 (4293) 
56 9 5 7 (4183) 
56 58 52 5 (4654) 
52 58 44 7 (4384) 
48 9 58 56 (4346) 
9 34 62 7 (4281) 
48 56 60 62 (4596) 
60 34 52 62 (4760) 
52 66 36 5 (4452) 
40 56 52 5 (4635) 
56 3 52 29 (4564) 
48 66 5 29 (4347) 
40 25 34 5 (4248) 
52 36 60 7 (4909) 
25 34 5 62 (4169) 
48 3 52 62 (4369) 
3 52 62 7 (4462) 
40 48 29 62 (4729) 
56 9 34 29 (4431) 
3 60 5 62 (4248) 
40 25 29 48 (4433) 
56 9 34 36 (4336) 
48 60 66 36 (4514) 
48 25 52 60 (4486) 
40 3 52 29 (4625) 
40 9 58 36 (4550) 
25 58 3 36 (4162) 
60 3 52 7 (4586) 
66 58 62 5 (4453) 
40 25 66 52 (4249) 
9 3 36 29 (4195) 
40 25 36 29 (4539) 
48 25 52 56 (4347) 
40 58 36 5 (4709) 
58 3 36 29 (4610) 
40 56 34 52 (4756) 
40 52 36 5 (4699) 
56 25 5 29 (4186) 
40 56 3 5 (4226) 
9 52 5 7 (4274) 
60 3 36 5 (4247) 
40 52 44 29 (4413) 
48 56 29 62 (4607) 
40 9 34 29 (4484) 
56 58 36 62 (4769) 
56 66 60 5 (4392) 
40 58 60 29 (5053) 
25 66 34 29 (4149) 
40 34 5 7 (4621) 
34 44 58 5 (4145) 
40 60 58 44 (4392) 
