62 (3060.0) 
7 (3076.0) 
52 (3185.0) 
5 (2971.0) 
42 (2714.0) 
3 (2839.0) 
64 (2631.0) 
66 (3021.0) 
60 (3149.0) 
40 (3170.0) 
25 (2860.0) 
36 (3099.0) 
58 (3195.0) 
48 (3013.0) 
44 (2612.0) 
29 (3181.0) 
34 (3040.0) 
56 (3021.0) 
9 (2874.0) 
48 58 52 62 (2866.0) 
40 3 52 5 (2609.0) 
40 56 60 7 (2850.0) 
25 34 60 7 (2575.0) 
40 52 5 29 (2932.0) 
48 52 66 36 (2836.0) 
40 25 60 48 (2706.0) 
9 58 60 5 (2643.0) 
40 52 62 7 (2914.0) 
40 48 52 62 (2851.0) 
48 25 58 56 (2585.0) 
56 9 58 5 (2565.0) 
52 58 36 5 (2862.0) 
9 58 62 7 (2631.0) 
34 36 5 7 (2686.0) 
60 58 52 62 (3003.0) 
48 25 36 29 (2718.0) 
42 60 58 29 (2677.0) 
48 56 52 62 (2735.0) 
52 66 36 62 (2784.0) 
48 56 66 58 (2697.0) 
48 25 34 52 (2593.0) 
48 60 52 62 (2840.0) 
40 42 29 7 (2582.0) 
52 58 36 62 (2952.0) 
48 66 60 62 (2744.0) 
40 66 52 58 (2985.0) 
40 25 66 48 (2597.0) 
34 52 58 7 (2920.0) 
66 60 5 7 (2723.0) 
25 52 29 60 (2810.0) 
48 58 36 62 (2851.0) 
56 34 58 7 (2789.0) 
48 25 29 56 (2574.0) 
40 52 36 62 (2937.0) 
40 36 5 7 (2741.0) 
66 52 34 5 (2744.0) 
48 66 52 7 (2747.0) 
56 25 58 60 (2668.0) 
40 25 34 52 (2681.0) 
60 52 5 62 (2802.0) 
9 66 60 7 (2601.0) 
9 58 52 5 (2674.0) 
56 9 58 60 (2712.0) 
48 66 58 34 (2737.0) 
52 36 29 7 (2961.0) 
40 9 34 60 (2696.0) 
40 25 58 7 (2716.0) 
40 66 36 62 (2780.0) 
48 25 58 7 (2631.0) 
40 9 29 7 (2733.0) 
48 3 60 7 (2576.0) 
40 25 34 48 (2578.0) 
40 58 29 7 (3042.0) 
48 56 5 29 (2613.0) 
3 52 5 7 (2559.0) 
40 9 66 29 (2690.0) 
56 66 52 7 (2744.0) 
56 36 5 7 (2612.0) 
40 25 48 7 (2606.0) 
56 25 34 52 (2564.0) 
40 56 58 62 (2909.0) 
56 34 60 62 (2747.0) 
40 34 5 29 (2866.0) 
40 34 58 29 (3012.0) 
60 42 52 62 (2566.0) 
56 34 60 5 (2691.0) 
56 58 29 7 (2911.0) 
40 25 60 29 (2795.0) 
60 36 5 29 (2822.0) 
40 34 36 5 (2773.0) 
40 34 29 7 (2905.0) 
25 34 58 5 (2569.0) 
34 3 52 62 (2593.0) 
34 3 58 7 (2632.0) 
64 60 52 29 (2570.0) 
66 60 34 5 (2753.0) 
66 29 58 7 (2901.0) 
9 58 60 62 (2711.0) 
9 58 52 29 (2857.0) 
66 36 58 7 (2808.0) 
58 3 62 7 (2650.0) 
40 25 62 7 (2606.0) 
56 58 60 62 (2877.0) 
40 25 60 7 (2690.0) 
25 34 36 29 (2642.0) 
40 9 66 62 (2585.0) 
66 36 34 62 (2669.0) 
60 58 3 36 (2712.0) 
9 58 52 7 (2746.0) 
66 34 62 29 (2762.0) 
40 25 34 36 (2623.0) 
9 52 62 60 (2703.0) 
66 60 62 7 (2777.0) 
56 25 29 7 (2592.0) 
56 9 36 29 (2647.0) 
56 60 29 7 (2867.0) 
66 60 34 62 (2766.0) 
40 42 52 7 (2580.0) 
58 3 36 7 (2672.0) 
42 52 58 29 (2695.0) 
64 40 52 60 (2583.0) 
40 34 3 29 (2683.0) 
40 34 3 62 (2588.0) 
25 34 58 62 (2598.0) 
60 66 36 7 (2809.0) 
40 34 58 42 (2587.0) 
25 36 29 60 (2754.0) 
56 9 29 62 (2649.0) 
48 34 36 5 (2680.0) 
25 52 62 7 (2611.0) 
66 36 62 7 (2680.0) 
66 5 62 29 (2721.0) 
56 58 29 62 (2908.0) 
66 52 29 7 (2891.0) 
25 36 29 7 (2671.0) 
48 34 36 58 (2830.0) 
40 60 34 52 (2964.0) 
60 34 36 29 (2894.0) 
40 48 36 56 (2787.0) 
58 60 29 62 (3001.0) 
40 60 62 7 (2881.0) 
48 66 60 34 (2738.0) 
40 58 3 60 (2780.0) 
56 3 52 7 (2626.0) 
56 9 36 62 (2560.0) 
40 48 34 36 (2808.0) 
60 34 3 52 (2665.0) 
56 34 60 7 (2745.0) 
56 3 29 7 (2630.0) 
48 56 34 60 (2676.0) 
9 66 36 29 (2614.0) 
60 34 36 5 (2747.0) 
48 9 29 56 (2561.0) 
25 66 58 34 (2584.0) 
56 60 58 52 (2968.0) 
52 36 29 62 (2937.0) 
52 5 62 7 (2736.0) 
40 9 36 5 (2569.0) 
40 52 29 7 (3032.0) 
40 9 62 7 (2619.0) 
48 58 3 7 (2598.0) 
56 66 3 52 (2564.0) 
40 58 3 52 (2804.0) 
48 66 52 5 (2673.0) 
40 25 36 52 (2758.0) 
58 36 5 62 (2762.0) 
48 52 34 36 (2822.0) 
5 52 29 7 (2845.0) 
40 66 3 52 (2670.0) 
25 36 5 29 (2579.0) 
48 66 34 5 (2605.0) 
66 58 60 34 (2885.0) 
48 58 3 29 (2672.0) 
9 34 5 29 (2620.0) 
40 60 29 7 (2999.0) 
48 66 58 29 (2864.0) 
56 52 5 62 (2717.0) 
48 56 34 58 (2700.0) 
25 58 52 7 (2732.0) 
40 56 34 60 (2817.0) 
40 9 52 29 (2836.0) 
48 60 66 52 (2862.0) 
66 3 60 34 (2584.0) 
48 58 52 29 (2986.0) 
52 3 36 7 (2663.0) 
40 60 52 5 (2893.0) 
40 48 36 62 (2836.0) 
9 58 5 29 (2678.0) 
9 34 60 7 (2607.0) 
25 66 52 7 (2590.0) 
40 52 5 62 (2835.0) 
48 9 58 60 (2671.0) 
40 58 3 5 (2618.0) 
34 5 62 7 (2672.0) 
40 48 52 29 (2961.0) 
48 34 60 7 (2722.0) 
40 66 60 5 (2812.0) 
48 58 3 62 (2557.0) 
56 9 60 7 (2614.0) 
40 9 58 29 (2843.0) 
34 3 52 29 (2699.0) 
40 9 66 60 (2694.0) 
48 25 36 62 (2608.0) 
56 34 36 58 (2786.0) 
34 58 60 42 (2577.0) 
40 60 3 52 (2771.0) 
48 56 52 29 (2818.0) 
9 66 52 7 (2593.0) 
40 56 36 60 (2853.0) 
25 52 5 29 (2635.0) 
25 66 60 7 (2600.0) 
40 48 3 29 (2646.0) 
56 9 66 60 (2593.0) 
40 56 66 58 (2822.0) 
34 5 29 7 (2781.0) 
40 60 52 62 (2988.0) 
48 66 60 29 (2865.0) 
40 66 60 58 (2996.0) 
66 60 29 7 (2902.0) 
40 42 60 62 (2562.0) 
48 34 52 5 (2697.0) 
48 34 29 62 (2726.0) 
40 25 29 62 (2711.0) 
9 58 36 62 (2653.0) 
34 60 29 7 (2883.0) 
48 58 36 29 (2971.0) 
40 9 34 36 (2636.0) 
40 66 60 62 (2877.0) 
40 9 52 7 (2725.0) 
40 58 3 62 (2709.0) 
48 60 5 62 (2650.0) 
52 66 3 36 (2601.0) 
60 34 36 62 (2772.0) 
40 60 66 36 (2900.0) 
40 48 60 56 (2787.0) 
25 60 29 62 (2699.0) 
60 58 3 52 (2796.0) 
34 58 62 29 (2909.0) 
66 3 60 62 (2591.0) 
25 58 36 60 (2765.0) 
48 58 29 7 (2885.0) 
40 48 66 5 (2664.0) 
40 34 5 62 (2767.0) 
25 36 60 52 (2756.0) 
40 56 58 60 (2949.0) 
60 66 36 29 (2916.0) 
66 3 60 58 (2703.0) 
48 52 5 29 (2770.0) 
66 3 58 62 (2591.0) 
48 56 36 5 (2594.0) 
40 25 66 62 (2585.0) 
40 48 29 62 (2847.0) 
66 3 29 62 (2591.0) 
56 66 3 58 (2568.0) 
3 36 29 7 (2672.0) 
40 9 34 52 (2725.0) 
60 34 36 7 (2788.0) 
25 58 36 29 (2781.0) 
9 34 36 52 (2648.0) 
25 66 36 60 (2649.0) 
40 60 29 62 (2986.0) 
40 48 66 36 (2823.0) 
56 60 3 36 (2577.0) 
40 66 34 29 (2861.0) 
48 56 66 60 (2698.0) 
3 52 29 62 (2715.0) 
56 52 58 36 (2918.0) 
56 9 36 52 (2650.0) 
40 56 3 60 (2646.0) 
56 60 5 29 (2751.0) 
48 56 58 5 (2619.0) 
60 5 62 7 (2703.0) 
56 60 66 52 (2841.0) 
40 34 52 29 (3004.0) 
56 58 3 36 (2611.0) 
48 66 3 58 (2563.0) 
40 60 36 29 (3014.0) 
9 58 36 29 (2768.0) 
40 34 36 7 (2810.0) 
40 56 3 52 (2675.0) 
48 34 58 5 (2705.0) 
56 25 52 29 (2681.0) 
40 48 58 62 (2862.0) 
40 52 58 36 (3061.0) 
48 60 36 62 (2825.0) 
48 25 58 60 (2730.0) 
25 66 36 52 (2639.0) 
42 58 62 29 (2586.0) 
25 36 52 7 (2667.0) 
40 9 34 56 (2617.0) 
25 66 60 34 (2585.0) 
48 25 36 56 (2567.0) 
9 36 60 7 (2621.0) 
40 66 3 34 (2563.0) 
66 52 34 29 (2873.0) 
40 48 58 3 (2646.0) 
25 34 52 62 (2590.0) 
56 60 5 62 (2676.0) 
60 66 52 7 (2895.0) 
56 60 52 5 (2751.0) 
48 66 52 62 (2733.0) 
25 34 52 60 (2676.0) 
42 36 58 29 (2613.0) 
40 56 34 7 (2767.0) 
40 34 60 5 (2826.0) 
5 29 62 7 (2744.0) 
48 56 58 52 (2832.0) 
40 48 58 29 (2971.0) 
25 52 60 7 (2705.0) 
56 25 60 29 (2657.0) 
40 9 66 58 (2693.0) 
56 34 58 5 (2735.0) 
48 66 58 5 (2683.0) 
58 3 5 29 (2639.0) 
52 36 5 29 (2856.0) 
34 52 58 29 (3026.0) 
60 52 5 7 (2803.0) 
48 66 36 7 (2732.0) 
48 66 52 29 (2854.0) 
48 52 29 7 (2875.0) 
64 40 52 29 (2614.0) 
40 48 66 34 (2717.0) 
48 52 36 7 (2856.0) 
58 3 52 29 (2830.0) 
52 34 36 5 (2783.0) 
40 9 58 5 (2665.0) 
9 5 29 7 (2572.0) 
40 9 60 48 (2650.0) 
40 42 52 29 (2679.0) 
56 52 36 60 (2872.0) 
9 34 60 5 (2585.0) 
40 60 5 7 (2794.0) 
48 34 36 62 (2704.0) 
52 36 5 62 (2751.0) 
48 25 52 7 (2622.0) 
40 58 62 7 (2925.0) 
48 58 52 7 (2881.0) 
48 9 66 58 (2566.0) 
48 66 3 29 (2563.0) 
34 3 52 7 (2625.0) 
40 56 52 7 (2889.0) 
48 60 29 7 (2861.0) 
48 52 62 7 (2746.0) 
48 66 58 7 (2757.0) 
60 58 52 29 (3124.0) 
66 34 29 5 (2749.0) 
56 9 5 29 (2562.0) 
34 3 66 58 (2584.0) 
40 48 56 7 (2711.0) 
40 58 3 29 (2813.0) 
48 60 36 7 (2842.0) 
48 60 5 29 (2756.0) 
52 66 36 29 (2905.0) 
48 34 36 29 (2827.0) 
48 34 5 7 (2600.0) 
48 5 62 7 (2564.0) 
48 58 52 5 (2776.0) 
40 48 36 29 (2946.0) 
34 52 29 62 (2900.0) 
56 3 29 62 (2627.0) 
48 66 29 62 (2736.0) 
60 52 62 7 (2885.0) 
56 9 29 7 (2651.0) 
9 66 36 58 (2617.0) 
34 60 58 62 (2869.0) 
60 66 36 62 (2795.0) 
25 52 62 60 (2701.0) 
48 56 66 7 (2601.0) 
40 25 34 7 (2580.0) 
66 34 62 5 (2647.0) 
56 34 58 62 (2791.0) 
48 9 52 62 (2559.0) 
3 36 62 7 (2557.0) 
40 42 58 29 (2684.0) 
9 58 36 52 (2768.0) 
40 3 29 62 (2709.0) 
40 66 34 62 (2754.0) 
52 36 62 7 (2832.0) 
48 25 36 60 (2712.0) 
40 25 34 29 (2685.0) 
25 36 60 7 (2649.0) 
34 3 60 62 (2567.0) 
60 66 36 34 (2789.0) 
48 9 36 52 (2657.0) 
56 9 66 52 (2588.0) 
40 48 5 29 (2760.0) 
48 25 66 58 (2620.0) 
40 60 36 7 (2909.0) 
40 34 52 62 (2892.0) 
40 58 60 5 (2903.0) 
58 3 60 29 (2805.0) 
40 34 36 29 (2916.0) 
56 34 60 29 (2835.0) 
56 58 60 7 (2873.0) 
56 25 34 29 (2564.0) 
48 25 58 52 (2738.0) 
40 66 5 7 (2703.0) 
40 48 60 5 (2741.0) 
56 58 62 7 (2821.0) 
66 36 29 62 (2787.0) 
66 29 62 7 (2773.0) 
40 25 36 7 (2651.0) 
42 60 29 7 (2575.0) 
40 25 60 56 (2645.0) 
9 36 5 52 (2578.0) 
9 58 29 62 (2742.0) 
34 3 52 58 (2699.0) 
9 34 52 58 (2744.0) 
40 25 66 58 (2690.0) 
40 9 52 56 (2725.0) 
40 34 60 29 (2969.0) 
40 25 29 7 (2711.0) 
40 9 36 29 (2747.0) 
60 3 36 7 (2638.0) 
40 66 62 7 (2762.0) 
64 58 60 29 (2570.0) 
40 56 3 62 (2613.0) 
40 48 34 5 (2687.0) 
25 34 52 29 (2700.0) 
66 36 34 29 (2785.0) 
9 66 58 34 (2609.0) 
40 9 66 56 (2572.0) 
48 66 34 62 (2618.0) 
48 25 60 7 (2614.0) 
48 58 62 7 (2757.0) 
58 66 34 5 (2752.0) 
52 34 36 58 (2933.0) 
42 52 58 62 (2592.0) 
48 34 52 62 (2721.0) 
66 3 52 58 (2694.0) 
56 60 62 7 (2777.0) 
66 52 5 7 (2712.0) 
56 3 60 62 (2594.0) 
66 60 34 7 (2777.0) 
56 34 29 62 (2787.0) 
40 34 60 62 (2857.0) 
40 56 52 62 (2904.0) 
40 42 36 29 (2597.0) 
48 56 34 36 (2675.0) 
34 52 58 62 (2904.0) 
40 9 34 58 (2732.0) 
40 48 29 7 (2860.0) 
66 52 62 7 (2766.0) 
48 66 34 29 (2734.0) 
48 25 29 7 (2626.0) 
40 48 5 7 (2655.0) 
48 25 34 60 (2583.0) 
25 58 60 29 (2819.0) 
48 34 52 29 (2844.0) 
58 52 5 7 (2847.0) 
48 34 52 58 (2847.0) 
48 52 36 62 (2840.0) 
48 60 36 29 (2947.0) 
66 52 58 29 (3001.0) 
40 48 66 52 (2838.0) 
40 66 42 29 (2588.0) 
48 34 36 7 (2721.0) 
3 52 5 29 (2630.0) 
25 34 60 62 (2571.0) 
48 25 52 29 (2727.0) 
48 52 58 36 (2975.0) 
56 25 36 52 (2627.0) 
48 66 36 62 (2718.0) 
40 66 52 34 (2856.0) 
40 9 58 48 (2668.0) 
40 25 60 5 (2601.0) 
40 66 34 5 (2735.0) 
40 42 36 58 (2608.0) 
40 25 56 48 (2561.0) 
40 9 52 5 (2658.0) 
48 56 66 52 (2693.0) 
9 58 5 7 (2571.0) 
58 3 34 5 (2572.0) 
66 36 5 7 (2626.0) 
40 34 52 5 (2861.0) 
40 48 52 7 (2856.0) 
9 66 58 29 (2710.0) 
48 52 36 29 (2961.0) 
40 48 34 58 (2833.0) 
40 56 58 52 (2990.0) 
48 25 58 29 (2736.0) 
52 36 5 60 (2816.0) 
60 52 29 7 (3013.0) 
48 66 36 29 (2839.0) 
9 58 60 29 (2828.0) 
40 58 5 29 (2942.0) 
25 52 29 62 (2716.0) 
40 34 42 29 (2584.0) 
56 5 62 7 (2628.0) 
48 9 52 29 (2675.0) 
52 42 36 58 (2619.0) 
25 66 29 62 (2592.0) 
40 48 66 56 (2675.0) 
34 5 58 7 (2782.0) 
58 66 42 29 (2603.0) 
36 5 62 29 (2755.0) 
56 58 60 5 (2755.0) 
42 29 58 7 (2598.0) 
40 25 58 60 (2806.0) 
56 9 58 29 (2743.0) 
52 66 36 60 (2913.0) 
25 58 60 5 (2620.0) 
56 66 3 29 (2568.0) 
9 34 36 58 (2655.0) 
25 58 36 5 (2582.0) 
40 52 3 36 (2711.0) 
40 34 36 62 (2804.0) 
60 42 52 29 (2672.0) 
40 58 5 62 (2846.0) 
58 3 29 62 (2724.0) 
48 60 52 5 (2750.0) 
9 36 52 7 (2650.0) 
66 52 34 7 (2768.0) 
34 36 29 7 (2831.0) 
40 48 3 36 (2620.0) 
48 36 5 29 (2755.0) 
60 66 52 29 (3002.0) 
48 60 62 7 (2733.0) 
25 36 29 62 (2660.0) 
52 58 3 36 (2737.0) 
48 66 60 5 (2684.0) 
9 36 29 52 (2761.0) 
40 36 29 62 (2933.0) 
40 66 3 29 (2679.0) 
56 66 60 58 (2845.0) 
34 58 52 42 (2596.0) 
9 34 60 58 (2715.0) 
40 60 58 36 (3026.0) 
56 9 34 52 (2632.0) 
40 56 66 34 (2709.0) 
9 58 29 7 (2754.0) 
60 3 36 29 (2712.0) 
40 66 29 7 (2878.0) 
40 56 58 36 (2898.0) 
40 56 3 29 (2679.0) 
66 3 36 58 (2610.0) 
40 56 3 36 (2586.0) 
56 25 58 36 (2630.0) 
56 9 58 7 (2650.0) 
9 34 52 29 (2743.0) 
56 9 52 7 (2646.0) 
40 56 36 62 (2812.0) 
40 25 58 56 (2671.0) 
40 60 52 29 (3100.0) 
60 36 29 62 (2904.0) 
40 48 34 62 (2718.0) 
40 25 66 60 (2691.0) 
56 25 36 60 (2603.0) 
48 56 52 5 (2615.0) 
40 56 52 60 (2945.0) 
40 66 29 62 (2869.0) 
48 60 36 5 (2735.0) 
40 66 58 62 (2877.0) 
9 66 52 58 (2706.0) 
56 3 60 29 (2670.0) 
66 36 34 7 (2680.0) 
40 66 60 29 (2989.0) 
48 66 36 34 (2712.0) 
60 36 62 7 (2799.0) 
25 66 60 58 (2714.0) 
52 66 36 58 (2912.0) 
34 60 58 7 (2884.0) 
40 58 52 62 (3034.0) 
40 52 34 36 (2911.0) 
40 66 60 7 (2882.0) 
56 66 29 62 (2747.0) 
48 36 29 62 (2836.0) 
25 58 52 60 (2821.0) 
9 66 52 34 (2602.0) 
66 3 52 7 (2621.0) 
34 5 62 29 (2774.0) 
9 60 62 7 (2594.0) 
40 60 52 7 (2995.0) 
40 60 34 36 (2876.0) 
58 36 29 62 (2948.0) 
40 9 36 52 (2747.0) 
9 58 52 62 (2742.0) 
48 34 58 7 (2746.0) 
40 48 62 56 (2726.0) 
40 3 5 29 (2618.0) 
66 36 5 29 (2731.0) 
66 52 58 62 (2881.0) 
25 58 36 62 (2672.0) 
60 52 5 29 (2908.0) 
58 60 62 7 (2896.0) 
56 52 62 7 (2816.0) 
58 60 5 29 (2918.0) 
9 34 36 29 (2654.0) 
25 36 62 60 (2645.0) 
25 60 5 29 (2617.0) 
40 3 60 5 (2585.0) 
40 48 34 52 (2825.0) 
40 9 58 56 (2729.0) 
66 58 34 7 (2776.0) 
25 58 5 29 (2644.0) 
48 25 66 29 (2613.0) 
48 9 52 56 (2564.0) 
48 9 58 7 (2571.0) 
9 60 29 7 (2718.0) 
9 34 58 5 (2621.0) 
56 25 52 62 (2605.0) 
40 48 29 56 (2798.0) 
9 58 3 29 (2571.0) 
66 36 5 62 (2628.0) 
40 42 29 62 (2576.0) 
48 9 58 29 (2682.0) 
56 9 36 60 (2616.0) 
48 9 66 60 (2567.0) 
40 25 52 5 (2618.0) 
25 34 36 60 (2618.0) 
58 3 52 5 (2630.0) 
48 3 52 29 (2663.0) 
48 25 58 62 (2627.0) 
56 66 52 58 (2840.0) 
48 25 66 52 (2611.0) 
9 34 58 29 (2750.0) 
56 9 66 58 (2592.0) 
48 9 58 36 (2664.0) 
9 52 29 60 (2821.0) 
25 60 62 7 (2594.0) 
60 58 52 7 (3019.0) 
34 52 5 29 (2876.0) 
40 48 62 7 (2742.0) 
60 3 52 5 (2596.0) 
66 58 29 5 (2827.0) 
40 48 52 60 (2950.0) 
48 9 34 29 (2568.0) 
48 9 36 60 (2646.0) 
40 48 52 5 (2756.0) 
40 52 36 60 (3016.0) 
9 34 58 62 (2637.0) 
34 52 5 62 (2769.0) 
60 66 52 5 (2821.0) 
25 34 52 7 (2595.0) 
34 3 58 62 (2600.0) 
60 66 52 62 (2881.0) 
56 34 3 29 (2588.0) 
58 5 62 7 (2747.0) 
58 3 52 62 (2715.0) 
40 42 52 58 (2690.0) 
52 34 36 60 (2889.0) 
40 56 66 52 (2818.0) 
60 34 52 29 (2982.0) 
60 66 36 58 (2923.0) 
56 9 52 29 (2739.0) 
56 66 36 58 (2748.0) 
48 58 3 36 (2646.0) 
66 58 60 42 (2611.0) 
56 60 3 52 (2666.0) 
60 29 62 7 (2889.0) 
48 66 3 60 (2563.0) 
3 52 29 7 (2756.0) 
40 34 52 42 (2583.0) 
60 42 52 58 (2681.0) 
56 66 58 34 (2729.0) 
60 58 36 7 (2933.0) 
56 9 34 60 (2600.0) 
56 25 58 7 (2597.0) 
56 5 29 7 (2706.0) 
40 56 3 7 (2605.0) 
66 58 52 42 (2605.0) 
25 58 29 62 (2726.0) 
40 66 36 58 (2899.0) 
40 56 29 7 (2887.0) 
9 3 52 29 (2565.0) 
56 60 34 36 (2742.0) 
66 3 29 7 (2630.0) 
60 36 29 7 (2927.0) 
40 34 3 52 (2676.0) 
40 60 36 5 (2807.0) 
40 3 62 7 (2635.0) 
40 60 42 52 (2665.0) 
40 29 62 7 (2918.0) 
40 25 56 7 (2573.0) 
56 9 52 62 (2652.0) 
40 34 58 62 (2901.0) 
48 52 5 62 (2665.0) 
48 5 29 7 (2673.0) 
56 9 58 62 (2657.0) 
52 66 36 34 (2780.0) 
40 48 66 62 (2729.0) 
40 25 58 5 (2627.0) 
40 34 3 58 (2683.0) 
66 58 36 34 (2788.0) 
40 56 58 3 (2679.0) 
60 34 52 58 (2985.0) 
40 34 60 7 (2863.0) 
40 52 42 36 (2603.0) 
40 3 29 7 (2739.0) 
9 52 29 62 (2734.0) 
56 34 58 29 (2879.0) 
40 58 36 5 (2852.0) 
48 56 66 62 (2607.0) 
25 58 60 62 (2711.0) 
56 52 29 7 (2907.0) 
52 42 36 29 (2608.0) 
34 3 60 58 (2672.0) 
40 36 5 29 (2846.0) 
9 66 29 62 (2593.0) 
56 25 58 62 (2609.0) 
40 25 34 62 (2586.0) 
60 42 36 58 (2599.0) 
9 34 52 62 (2629.0) 
25 34 29 7 (2601.0) 
40 25 34 58 (2688.0) 
48 25 34 29 (2597.0) 
48 66 29 7 (2754.0) 
25 58 52 29 (2837.0) 
66 36 58 29 (2915.0) 
66 5 58 7 (2722.0) 
40 9 58 62 (2738.0) 
40 48 34 29 (2830.0) 
40 66 52 29 (2978.0) 
40 48 60 7 (2843.0) 
48 56 36 7 (2710.0) 
40 9 29 62 (2730.0) 
48 3 52 7 (2589.0) 
34 3 52 5 (2565.0) 
40 52 58 44 (2574.0) 
40 25 36 48 (2704.0) 
56 52 66 36 (2744.0) 
56 66 52 29 (2833.0) 
58 60 5 62 (2813.0) 
40 48 36 7 (2841.0) 
40 9 60 5 (2627.0) 
60 5 62 29 (2808.0) 
66 3 52 34 (2577.0) 
48 66 62 7 (2629.0) 
40 9 29 48 (2661.0) 
52 36 5 7 (2751.0) 
48 66 60 7 (2758.0) 
34 58 62 7 (2803.0) 
34 60 58 5 (2843.0) 
52 3 36 62 (2622.0) 
48 60 52 7 (2857.0) 
60 34 52 5 (2835.0) 
48 36 5 7 (2650.0) 
48 25 52 62 (2617.0) 
40 56 52 29 (2976.0) 
58 60 5 7 (2813.0) 
56 66 58 5 (2663.0) 
52 34 36 62 (2807.0) 
48 52 29 62 (2851.0) 
34 58 29 5 (2884.0) 
48 9 66 29 (2563.0) 
56 58 52 5 (2797.0) 
48 9 58 56 (2568.0) 
48 56 60 62 (2714.0) 
60 34 52 62 (2860.0) 
52 66 36 5 (2724.0) 
40 56 52 5 (2778.0) 
56 3 52 29 (2700.0) 
48 66 5 29 (2680.0) 
64 40 58 52 (2628.0) 
40 48 34 60 (2810.0) 
52 36 60 7 (2923.0) 
66 60 58 5 (2831.0) 
48 34 60 62 (2706.0) 
3 52 62 7 (2641.0) 
34 3 36 58 (2613.0) 
56 9 34 29 (2635.0) 
40 60 5 29 (2899.0) 
48 60 66 36 (2847.0) 
48 25 52 60 (2721.0) 
40 3 52 29 (2804.0) 
40 9 58 36 (2754.0) 
40 34 52 58 (3007.0) 
66 58 62 5 (2725.0) 
40 25 66 52 (2681.0) 
40 25 36 29 (2756.0) 
48 25 52 56 (2582.0) 
9 36 62 60 (2614.0) 
58 3 36 29 (2746.0) 
40 56 34 52 (2856.0) 
40 52 36 5 (2842.0) 
48 56 60 29 (2798.0) 
9 52 5 7 (2564.0) 
40 52 44 29 (2560.0) 
48 56 29 62 (2725.0) 
40 9 34 29 (2731.0) 
56 58 36 62 (2826.0) 
56 66 60 5 (2664.0) 
34 3 29 7 (2632.0) 
25 66 34 29 (2581.0) 
40 34 5 7 (2764.0) 
56 58 36 5 (2705.0) 
40 25 58 48 (2722.0) 
34 3 36 29 (2613.0) 
40 56 66 60 (2823.0) 
60 34 52 7 (2876.0) 
3 60 5 29 (2605.0) 
40 34 36 58 (2919.0) 
66 52 29 62 (2873.0) 
25 66 36 29 (2641.0) 
66 36 58 5 (2734.0) 
40 66 3 58 (2679.0) 
40 58 36 62 (2948.0) 
56 34 36 62 (2694.0) 
58 5 29 7 (2855.0) 
48 58 5 29 (2780.0) 
66 60 58 62 (2892.0) 
40 56 60 5 (2737.0) 
56 25 58 29 (2684.0) 
40 25 66 36 (2625.0) 
40 9 34 62 (2627.0) 
25 66 52 60 (2705.0) 
40 56 34 3 (2565.0) 
40 48 58 5 (2766.0) 
48 42 52 58 (2557.0) 
56 52 36 29 (2904.0) 
56 25 29 62 (2597.0) 
48 58 29 62 (2862.0) 
40 58 44 29 (2570.0) 
66 36 58 62 (2795.0) 
40 56 29 62 (2894.0) 
48 56 58 62 (2740.0) 
40 3 36 29 (2720.0) 
34 3 60 7 (2598.0) 
56 66 36 29 (2741.0) 
40 25 62 56 (2595.0) 
40 66 52 62 (2866.0) 
34 36 62 7 (2706.0) 
48 36 5 62 (2650.0) 
40 66 3 60 (2679.0) 
66 60 5 29 (2828.0) 
40 60 42 36 (2583.0) 
48 58 60 5 (2760.0) 
48 34 29 7 (2745.0) 
9 34 60 62 (2600.0) 
40 66 3 62 (2576.0) 
40 25 66 34 (2564.0) 
34 36 29 62 (2812.0) 
60 3 36 62 (2598.0) 
40 25 36 56 (2606.0) 
9 52 5 60 (2636.0) 
34 52 29 7 (2919.0) 
48 66 36 58 (2846.0) 
56 66 52 62 (2750.0) 
40 34 3 36 (2590.0) 
48 3 60 29 (2650.0) 
58 3 5 7 (2568.0) 
40 52 36 56 (2894.0) 
34 36 58 29 (2938.0) 
40 48 58 60 (2960.0) 
56 58 36 7 (2821.0) 
64 58 52 29 (2614.0) 
40 56 36 29 (2884.0) 
48 56 58 36 (2811.0) 
40 48 66 29 (2841.0) 
48 56 58 29 (2822.0) 
40 48 5 56 (2600.0) 
56 52 34 36 (2782.0) 
56 66 60 7 (2749.0) 
56 66 34 29 (2726.0) 
52 3 36 29 (2737.0) 
40 48 66 60 (2849.0) 
40 66 58 29 (2988.0) 
48 34 62 7 (2620.0) 
40 3 36 7 (2646.0) 
56 60 52 7 (2869.0) 
40 48 58 36 (2960.0) 
48 56 66 29 (2690.0) 
40 60 66 52 (2986.0) 
56 34 52 29 (2875.0) 
40 36 5 62 (2749.0) 
34 52 5 7 (2774.0) 
40 58 52 29 (3143.0) 
25 52 5 60 (2611.0) 
52 58 36 7 (2967.0) 
58 52 5 29 (2952.0) 
40 9 5 62 (2570.0) 
34 60 5 62 (2734.0) 
25 58 52 5 (2638.0) 
40 48 52 56 (2808.0) 
52 66 36 7 (2798.0) 
48 52 36 56 (2807.0) 
58 3 29 7 (2765.0) 
9 58 60 7 (2717.0) 
56 52 5 7 (2704.0) 
48 56 36 60 (2785.0) 
48 9 29 62 (2559.0) 
52 5 62 29 (2841.0) 
